titleId,title,averageRating,numVotes
tt0053864,Un día de locura,7.1,254.0
tt0053865,La noche llama al deseo,6.9,121.0
tt0053870,El jorobado de Roma,6.7,143.0
tt0053877,La mujer que quiso pecar,6.5,5414.0
tt0053879,El gran impostor,7.0,1454.0
tt0053882,Los 3 mundos de Gulliver,6.4,2887.0
tt0053882,Los viajes de Gulliver,6.4,2887.0
tt0053884,Fuego en el bosque,5.5,456.0
tt0053889,La cruz y la estrella,7.4,554.0
tt0053890,La mano siniestra,5.0,303.0
tt0053891,Anibal,5.2,1002.0
tt0053894,Amante y asesino,4.9,15.0
tt0053899,Reo sin culpa,6.6,1119.0
tt0053900,Infierno en la ciudad,7.0,1222.0
tt0053901,Del infierno a la eternidad,6.9,1434.0
tt0053902,Su pecado fue jugar,5.9,1439.0
tt0053903,El espadachín del diablo,5.2,343.0
tt0053906,Los misterios del mundo,5.0,170.0
tt0053910,La centella invencible,6.7,18.0
tt0053912,Mi papá va al colegio,6.1,725.0
tt0053914,Las hijas del Amapolo,5.6,19.0
tt0053917,Herencia de la carne,7.4,3560.0
tt0053918,Al último minuto,5.9,61.0
tt0053925,La pavorosa casa de Usher,6.9,13984.0
tt0053931,El ojo diabólico,5.8,861.0
tt0053933,Mi sangre me condena,6.2,275.0
tt0053935,Brindis para un espía,7.7,6065.0
tt0053936,Imperio de titanes,6.1,380.0
tt0053941,El albergue del caballito blanco,6.0,434.0
tt0053943,En chirona,5.0,26.0
tt0053944,El mundo increíble,3.1,1212.0
tt0053946,Heredarás el viento,8.1,31074.0
tt0053952,La casa vengadora,6.1,538.0
tt0053953,"Yo amo, tú amas",7.0,22.0
tt0053957,La bahía de los ensueños,6.3,2900.0
tt0053961,El destripador de Londres,6.1,865.0
tt0053962,Rompecárceles del hampa,4.2,37.0
tt0053963,La nave del jazz,5.7,139.0
tt0053964,Los juegos del amor,6.4,134.0
tt0053967,La joven,7.4,2880.0
tt0053968,Juana Gallo,6.9,84.0
tt0053969,"Juanito, pan, amor y besos",4.2,25.0
tt0053971,Caminos equivocados,6.3,89.0
tt0053975,No quise ser pecadora,6.3,45.0
tt0053976,El manantial de la doncella,8.1,30091.0
tt0053977,El jaguar del Amazonas,7.2,378.0
tt0053979,Los jóvenes,6.8,27.0
tt0053988,Sinfonía en el hielo,4.8,92.0
tt0053993,Testigo clave,6.1,346.0
tt0053994,Secuestrado,6.6,1517.0
tt0053996,Todos somos cobardes,7.5,158.0
tt0054004,Los caballeros de la cruz,6.9,2055.0
tt0054013,El ladrón de Bagdad,6.2,626.0
tt0054016,El último viaje,6.7,2197.0
tt0054018,Las Leandras,5.5,13.0
tt0054020,Matar para vivir,4.7,2016.0
tt0054021,Que nadie escriba mi epitafio,7.0,557.0
tt0054022,La adorable pecadora,6.4,7674.0
tt0054025,El último testigo,6.9,274.0
tt0054033,La tiendita de los horrores,6.2,18653.0
tt0054033,La pequeña tienda de los horrores,6.2,18653.0
tt0054037,Siete contra la selva,6.7,934.0
tt0054038,El mundo perdido,5.5,4184.0
tt0054042,Macario,8.3,3761.0
tt0054044,Maciste,5.1,270.0
tt0054045,Ritos malditos,5.2,96.0
tt0054047,Los siete magníficos,7.7,97158.0
tt0054047,Siete hombres y un destino,7.7,97158.0
tt0054048,Juegos de manos,5.2,20.0
tt0054053,Málaga,6.6,121.0
tt0054054,La maldición de Nostradamus,5.3,90.0
tt0054058,Secretos de contraespionaje,6.2,460.0
tt0054060,La marca del muerto,4.9,128.0
tt0054064,Préstame tu marido,5.9,375.0
tt0054067,La máscara del demonio,7.1,16413.0
tt0054068,El gran farsante,7.1,768.0
tt0054069,Golpes de la vida,6.6,112.0
tt0054070,Mañana serán hombres,5.6,9.0
tt0054075,Rififi en el convento,6.7,9.0
tt0054084,Encaje de media noche,6.7,5574.0
tt0054086,Ella y sus millones,5.4,1915.0
tt0054089,A los 17 años no se llora,5.8,18.0
tt0054091,Moderato cantabile,6.9,1077.0
tt0054095,El camino del odio,6.2,959.0
tt0054099,El molino de las mujeres de piedra,6.5,1859.0
tt0054102,Asesinato S.A.,6.6,1548.0
tt0054103,El altar del crimen,5.0,104.0
tt0054116,No te fíes de un extraño,7.4,1734.0
tt0054119,Los brujos inocentes,7.3,1409.0
tt0054120,Guerrilleros en las sombras,6.0,324.0
tt0054126,Muerte para un pistolero,5.7,290.0
tt0054127,Furia de Alaska,6.9,8035.0
tt0054129,La noche del gran asalto,5.1,34.0
tt0054130,La noche,8.0,22249.0
tt0054135,11 a la media noche,6.5,23825.0
tt0054137,Ojos tapatios,0.0,
tt0054138,Tierra de renegados,5.8,197.0
tt0054141,Otra vez con amor,6.1,520.0
tt0054142,Un pie al infierno,6.2,574.0
tt0054148,"Orlak, el infierno de Frankenstein",6.2,93.0
tt0054148,El monstruo infernal,6.2,93.0
tt0054152,Nuestro hombre en La Habana,7.2,5689.0
tt0054161,El paso del Rhin,6.8,285.0
tt0054162,Violación,6.8,96.0
tt0054164,Pague o muera,6.9,556.0
tt0054166,El pecado de una madre,6.5,18.0
tt0054167,El fotógrafo del miedo,7.6,36709.0
tt0054170,La cenicienta del circo,5.9,27.0
tt0054172,Pepe,5.4,1071.0
tt0054180,Placeres de solteros,6.9,16.0
tt0054187,Isla de víboras,5.6,132.0
tt0054188,Eramos tan felices,6.4,4696.0
tt0054189,A pleno sol,7.7,17490.0
tt0054190,Jinetes saqueadores,6.5,369.0
tt0054195,Pollyanna,7.4,10694.0
tt0054197,Retrato en negro,6.3,1638.0
tt0054198,Nunca en domingo,7.3,5883.0
tt0054199,La epopeya de los años de fuego,6.8,141.0
tt0054204,Floyd el gangster n° 1,5.6,157.0
tt0054209,Propiedad privada,6.8,1073.0
tt0054215,Psicosis,8.5,679425.0
tt0054219,La garra del vicio,6.4,107.0
tt0054222,La reina de los piratas,5.3,135.0
tt0054225,La muchacha de la valija,7.5,2189.0
tt0054230,La taberna de las ilusiones,6.7,1288.0
tt0054232,Leyenda del mar,6.9,51.0
tt0054237,La reina de las amazonas,3.6,479.0
tt0054239,La revancha de los conquistadores,5.4,27.0
tt0054242,El ladrón apasionado,7.3,841.0
tt0054243,El fin del rey del crimen,6.7,1259.0
tt0054245,Los mercenarios,4.8,50.0
tt0054248,Rocco y sus hermanos,8.2,19745.0
tt0054250,"Romeo, Julieta y las tinieblas",7.5,440.0
tt0054257,El vengador misterioso,5.8,360.0
tt0054258,El misterio de la araña verde,5.4,67.0
tt0054262,Cien hombres y una muchacha,6.7,24.0
tt0054263,Safo la reina de la guerra,5.0,143.0
tt0054265,Alakazam el mago,5.9,470.0
tt0054267,Los sarracenos,3.9,48.0
tt0054269,Todo comienza el sabado,7.5,8773.0
tt0054272,Jaque a la locura,6.9,606.0
tt0054274,La esclava de Roma,5.8,122.0
tt0054279,Escuela para pillos,7.3,3659.0
tt0054283,El secreto de los arrecifes,4.3,128.0
tt0054285,"Seddok, el heredero del diablo",3.9,1659.0
tt0054289,La tumba de los faraones,4.8,215.0
tt0054290,Un septiembre borrascoso,4.9,214.0
tt0054292,El capitán búfalo,7.4,4901.0
tt0054293,Seriosha,7.8,667.0
tt0054295,Siete ladrones,6.5,1565.0
tt0054296,Amistad sangrienta,6.8,1133.0
tt0054307,"Zorro, el vengador",6.9,1140.0
tt0054310,¡Hundan al Bismarck!,7.1,7839.0
tt0054320,A sangre y fuego en Normandía,6.5,13.0
tt0054321,La sombra del Caudillo,8.0,195.0
tt0054324,Una llama mágica,6.0,828.0
tt0054326,Hijos y amantes,7.1,1658.0
tt0054328,Bajo diez banderas,6.5,521.0
tt0054331,Espartaco,7.9,137102.0
tt0054333,Horror en la isla de las arañas,2.6,4088.0
tt0054341,Stefanie en Río,7.1,32.0
tt0054342,David y el rey Saúl,5.4,150.0
tt0054343,La historia de Ruth,6.6,1286.0
tt0054344,El camino de los gigantes,4.3,36.0
tt0054345,Vecinos y amantes,7.1,2447.0
tt0054346,Los estranguladores de Bombay,6.2,1138.0
tt0054348,El pecador insaciable,5.0,345.0
tt0054351,Furia de juventud,5.0,325.0
tt0054353,Tres vidas errantes,7.1,4481.0
tt0054354,Diez pasos inmortales,6.9,1382.0
tt0054355,Paquete sorpresa,5.7,326.0
tt0054356,Susana,4.6,33.0
tt0054357,La ciudadela de los Robinson,7.1,16986.0
tt0054358,La justicia de Robin Hood,5.7,1374.0
tt0054367,Juego de amor,5.9,1129.0
tt0054368,Tarzán el magnífico,6.4,732.0
tt0054371,El diabólico Dr. Mabuse,6.9,3545.0
tt0054376,Sorpresas del destino,5.5,29.0
tt0054380,La tercera voz,6.8,198.0
tt0054385,Pilotos infernales,4.4,430.0
tt0054387,La máquina del tiempo,7.5,42422.0
tt0054389,Disparen sobre el pianista,7.4,19823.0
tt0054390,Diez Semanas en el Circo,6.9,1006.0
tt0054392,Demasiado pronto para amar,5.1,182.0
tt0054395,Los ojos muertos de Londres,6.4,1185.0
tt0054402,Tres balas perdidas,5.6,10.0
tt0054403,El hombre del clavel verde,7.1,1016.0
tt0054407,La evasión,8.5,18821.0
tt0054407,El hueco,8.5,18821.0
tt0054407,Un paso a la libertad,8.5,18821.0
tt0054409,Sólo para casadas,4.6,24.0
tt0054412,Ecos de gloria,7.5,4269.0
tt0054413,Regreso a casa,7.7,1338.0
tt0054415,12 a la luna,3.2,1266.0
tt0054416,Las dos caras del Dr. Jekyll,6.3,3027.0
tt0054417,Diamantes para el desayuno,6.8,2454.0
tt0054422,Los últimos días de Pompeya,5.6,1235.0
tt0054423,El último vikingo,4.7,222.0
tt0054425,Taxi para Tobruk,7.2,1988.0
tt0054428,Lo que no se perdona,6.6,8913.0
tt0054436,"Ataulfo, conquistador de Roma",5.8,60.0
tt0054437,Goliat contra el Dragon,5.2,564.0
tt0054438,El moro de Venecia,7.1,22.0
tt0054443,El pueblo de los malditos,7.3,18036.0
tt0054444,El violetero,7.2,62.0
tt0054446,Novio del espacio,5.9,1360.0
tt0054452,La verdad,7.6,4047.0
tt0054453,El barco más loco del ejército,6.3,2221.0
tt0054455,Del infierno al paraíso,6.3,394.0
tt0054457,Esclava oriental,6.7,149.0
tt0054458,La maldición de un condenado,5.6,59.0
tt0054459,Me persigue la muerte,6.1,269.0
tt0054460,Los canallas duermen en paz,8.0,13090.0
tt0054462,La mujer avispa,4.8,5019.0
tt0054468,Risas y más risas,7.6,311.0
tt0054469,Se necesitan dos para amar,6.6,2855.0
tt0054473,"No es dama, es mi mujer",6.6,1576.0
tt0054474,Pena capital,5.5,126.0
tt0054476,Río salvaje,7.5,5700.0
tt0054481,El mago de Bagdad,5.0,166.0
tt0054483,El mundo de Suzie Wong,6.9,2617.0
tt0054484,El mundo de los vampiros,5.5,206.0
tt0054489,El joven vengador,4.9,149.0
tt0054494,Zazie en el metro,6.9,6437.0
tt0054499,Vidas sin ilusiones,6.6,26.0
tt0054504,Suicídate mi amor,6.6,24.0
tt0054505,Pasión de locura,5.7,59.0
tt0054510,Jefatura 87,8.3,181.0
tt0054516,Amores célebres,5.2,253.0
tt0054518,Los vengadores,8.3,8194.0
tt0054519,Ben Casey,7.1,594.0
tt0054533,The Dick Van Dyke Show,8.4,11003.0
tt0054545,Hazel,7.2,1922.0
tt0054572,Don Gato y Su Pandilla,7.1,7714.0
tt0054594,El profesor distraido,6.7,8695.0
tt0054599,"Accattone, un muchacho de Roma",7.6,9530.0
tt0054603,Adorable mentirosa,6.4,251.0
tt0054605,El abogado del diablo,6.1,126.0
tt0054613,Esta rubia es una bomba,5.6,266.0
tt0054615,La dama de la madrugada,6.1,904.0
tt0054621,El amante de cinco días,6.3,198.0
tt0054623,El amor de los amores,5.1,15.0
tt0054628,El diablo en la carne,6.2,351.0
tt0054632,El año pasado en Marienbad,7.7,23516.0
tt0054636,Escuadrón blindado,5.2,260.0
tt0054637,Los hijos del trueno,6.0,441.0
tt0054637,Los titanes,6.0,441.0
tt0054641,La Atlántida,5.3,151.0
tt0054642,Atlántida el continente perdido,5.5,1928.0
tt0054649,Carnaval en el bosque,6.1,4460.0
tt0054650,Las amantes de los dioses,5.2,135.0
tt0054651,Trampa para solteros,5.8,460.0
tt0054652,Un soltero en el paraíso,6.3,1730.0
tt0054653,La usurpadora,6.6,1213.0
tt0054660,La pandilla y su perro,5.4,10.0
tt0054665,El barón de la castaña,7.7,2703.0
tt0054666,La barranca sangrienta,4.4,11.0
tt0054667,Barridos y regados,6.0,24.0
tt0054668,El barón del terror,5.0,1167.0
tt0054669,Celos de amor,6.2,192.0
tt0054671,Sangre en la playa,5.4,496.0
tt0054676,La bella americana,6.3,676.0
tt0054677,Así era mi madre,6.2,41.0
tt0054678,Su mejor amigo,6.7,724.0
tt0054679,El gran riesgo,5.8,285.0
tt0054681,El circo nunca muere,5.3,161.0
tt0054687,El verdugo condenado,7.5,4750.0
tt0054691,Sed de Sangre,3.6,2505.0
tt0054693,Audaz asalto,6.3,169.0
tt0054698,Muñequita de lujo,7.6,183867.0
tt0054698,Diamantes para el desayuno,7.6,183867.0
tt0054700,Solamente por amor,5.6,491.0
tt0054701,Puente al sol,7.1,844.0
tt0054703,Los guerrilleros,5.9,61.0
tt0054706,La leyenda de Buda,6.6,84.0
tt0054710,Poseídos por el amor,5.5,613.0
tt0054711,El ojo de la muerte,4.9,131.0
tt0054711,La cabeza viviente,4.9,131.0
tt0054715,Héroes de la policía montada,5.4,274.0
tt0054729,Cartago en llamas,5.0,294.0
tt0054730,La casa de los espantos,5.0,18.0
tt0054731,Atraco a la moderna,7.4,2448.0
tt0054732,Los castigadores,5.2,7.0
tt0054734,El rey de los falsificadores,7.0,1323.0
tt0054743,La mentira infame,7.8,17101.0
tt0054744,Rebeldes del volante,4.7,411.0
tt0054747,Cielo rojo,6.5,15.0
tt0054748,La cenicienta,7.3,70.0
tt0054749,Dos mujeres,7.8,11515.0
tt0054750,El espía,6.7,321.0
tt0054752,Veneno en el alma,6.0,344.0
tt0054755,La mujer rendida,6.6,386.0
tt0054756,El coloso de Rodas,5.8,3767.0
tt0054757,Los comancheros,6.8,9455.0
tt0054758,Combate en la isla,6.5,816.0
tt0054759,Tuya en septiembre,6.9,3727.0
tt0054761,La venganza del Conde de Montecristo,6.5,498.0
tt0054764,Twist toda la noche,5.4,62.0
tt0054765,El conquistador de Maracaibo,4.7,52.0
tt0054768,Creature from the Haunted Sea,3.4,3123.0
tt0054769,Tres crímenes,6.3,161.0
tt0054770,Las dos caras de Caín,6.7,29.0
tt0054772,La casa de las tres geishas,5.7,295.0
tt0054777,La maldición del hombre lobo,6.5,6387.0
tt0054782,El restaurante del Pato Lucas,7.0,345.0
tt0054788,David y Goliat,4.8,772.0
tt0054790,El día que la Tierra se incendió,7.2,5587.0
tt0054791,Risas y sensaciones de antaño,7.1,201.0
tt0054795,Obsesión de venganza,6.1,2580.0
tt0054801,Nostradamus y el destructor de monstruos,4.7,96.0
tt0054804,La primavera de las doncellas,6.2,32.0
tt0054805,El diablo a las 4,6.3,2382.0
tt0054805,El diablo a las cuatro,6.3,2382.0
tt0054814,Don Camilo monseñor,7.0,1826.0
tt0054819,Historia de dos pilletes,5.2,25.0
tt0054821,Morir matando,7.7,11245.0
tt0054823,El abrazo del muerto,4.9,973.0
tt0054837,El demonio de medianoche,7.6,11.0
tt0054839,Un día de diciembre,0.0,
tt0054842,Los amantes de la señora Mississippi,6.4,25.0
tt0054844,El caso del verdugo Eichmann,5.9,12.0
tt0054847,El Cid,7.2,14826.0
tt0054850,Hércules al centro de la tierra,6.2,2135.0
tt0054851,Hércules a la conquista de la Atlántida,4.3,1526.0
tt0054853,De golpe en golpe,6.4,2030.0
tt0054858,"Estoy casado, ja, ja",7.0,18.0
tt0054860,"¡Al agua, pato!",4.3,141.0
tt0054865,Los falsos héroes,0.0,
tt0054867,Fantasmas en Roma,6.8,619.0
tt0054873,Fiebre de ambición,6.4,241.0
tt0054874,Corazón impetuoso,6.8,74.0
tt0054877,El amante de las viudas,5.6,247.0
tt0054883,Vuelo del globo perdido,4.6,169.0
tt0054885,Flor de loto,6.9,3413.0
tt0054890,Los cuatro jinetes del Apocalipsis,6.6,2220.0
tt0054891,El espía de Rommel,5.7,174.0
tt0054892,Francisco de Asís,6.3,1041.0
tt0054893,Frankestein el vampiro y compañía,4.7,52.0
tt0054893,"Frankestein, el vampiro y compañía",4.7,52.0
tt0054898,Los implacables,6.3,989.0
tt0054901,Obsesión diabólica,6.0,882.0
tt0054902,La furia del ring,0.0,
tt0054903,La furia de Hércules,4.6,210.0
tt0054910,Dos hermanos,7.4,629.0
tt0054911,El gato con botas,5.8,65.0
tt0054913,El secreto de las valijas negras,5.6,142.0
tt0054917,"Nostradamus, el genio de las tinieblas",5.9,64.0
tt0054918,Mujeres en su vida,5.7,285.0
tt0054923,La coquetona en Hawai,5.7,1125.0
tt0054924,El gigante de Metrópolis,4.7,422.0
tt0054928,La muchacha de los ojos de oro,6.2,207.0
tt0054929,Agente secreto 013,5.4,85.0
tt0054933,Desnuda por el mundo,5.4,390.0
tt0054934,Oro de los siete santos,6.3,603.0
tt0054936,Otra vez adiós,7.0,2905.0
tt0054937,El pirata negro,5.1,198.0
tt0054938,Gorgo,5.5,3725.0
tt0054940,La gran olimpiada,6.9,114.0
tt0054941,Confidencias de una doncella,6.4,88.0
tt0054943,El casco verde,5.4,180.0
tt0054946,El gordo y el flaco,6.2,1307.0
tt0054949,La guerra de los botones,7.4,2681.0
tt0054953,Los cañones de Navarone,7.5,52635.0
tt0054968,Los endiablados,5.8,168.0
tt0054969,Los hermanos Del Hierro,8.0,299.0
tt0054971,Vamos al twist,4.6,134.0
tt0054988,Homicida,6.8,3347.0
tt0054989,La máquina del amor,6.1,1457.0
tt0054991,Refugio de criminales,6.5,461.0
tt0054997,El audaz,8.0,83580.0
tt0055003,No puedo seguir callando,7.2,18.0
tt0055012,Los secuestradores,6.4,76.0
tt0055018,Posesión satánica,7.8,31314.0
tt0055019,El intruso,7.6,3486.0
tt0055020,El cuarteto invasor,5.2,215.0
tt0055021,La invasión de los vampiros,5.4,208.0
tt0055022,La furia de los vikings,6.2,898.0
tt0055026,Ritmo embrujador,5.9,397.0
tt0055028,Las italianas y el amor,5.7,37.0
tt0055031,El juicio de Nuremberg,8.3,78828.0
tt0055031,Juicio en Nuremberg,8.3,78828.0
tt0055032,Jules y Jim,7.7,42620.0
tt0055047,Rey de reyes,7.0,8344.0
tt0055048,Los naipes marcaron su muerte,5.6,286.0
tt0055052,El fin del verano,7.7,4218.0
tt0055052,El otoño de la familia Kohayagawa,7.7,4218.0
tt0055054,Canción de cuna,7.5,83.0
tt0055058,Konga,4.5,1833.0
tt0055059,Los valientes mueren sólo una vez,7.2,753.0
tt0055069,El terror de las chicas,6.3,4298.0
tt0055070,El guerrero inmortal,5.9,171.0
tt0055073,El último atardecer,6.7,3365.0
tt0055077,Amor por orden de Hitler,4.7,120.0
tt0055080,Leyes de guerra,6.7,50.0
tt0055087,Los leones son cobardes,5.8,185.0
tt0055089,El Cochinon,6.5,262.0
tt0055091,Una razón para vivir,6.4,113.0
tt0055097,Pasiones ocultas,5.4,294.0
tt0055098,El fin de la inocencia,6.7,574.0
tt0055099,Escondite de amor,5.1,136.0
tt0055100,Vuelve amor mío,7.1,8196.0
tt0055106,Lycanthropus - El terror de los lobos,4.7,1218.0
tt0055108,Lástima de ropa,7.4,32.0
tt0055114,Sanson y los Siete Milagros,4.8,271.0
tt0055116,Maciste en la Tierra de los Ciclopes,4.7,342.0
tt0055117,El hombre más fuerte del mundo,4.8,357.0
tt0055118,Pasión de matar,5.4,311.0
tt0055124,Mañana viviré,6.8,1115.0
tt0055128,La maldición de la Llorona,6.4,660.0
tt0055133,A la Luna me voy,6.1,353.0
tt0055134,Callejón sin salida,6.0,223.0
tt0055139,La fuga del monstruo,5.3,1562.0
tt0055140,El mantenido,6.4,103.0
tt0055144,El campeón del escándalo,4.5,213.0
tt0055145,Maridos en peligro,6.4,35.0
tt0055146,La marca,7.2,931.0
tt0055149,El dilema de María,4.7,67.0
tt0055151,La máscara,5.9,874.0
tt0055152,El dueño del mundo,5.8,3303.0
tt0055153,Madre Juana de los Ángeles,7.5,3823.0
tt0055155,Una cuestión de moral,5.8,13.0
tt0055156,Un caso extraño,6.2,177.0
tt0055166,La mente y el crimen,0.0,
tt0055167,Los mentirosos,6.0,33.0
tt0055169,Los amores de Messalina,5.7,230.0
tt0055171,La mujer de mi marido,5.1,18.0
tt0055172,El gallo giro en España,5.3,26.0
tt0055178,Las maravillas de Aladino,5.5,421.0
tt0055181,Paz para el que llega,7.4,156.0
tt0055181,Paz para el que entra,7.4,156.0
tt0055182,El milagro de los lobos,6.1,407.0
tt0055184,Los inadaptados,7.2,21565.0
tt0055186,Herencia salvaje,6.4,350.0
tt0055190,Los mongoles,5.3,331.0
tt0055192,El rey de los piratas,5.6,406.0
tt0055194,Psicología de un asesinato,6.7,169.0
tt0055197,El hombre más peligroso del mundo,5.4,286.0
tt0055198,Mothra la indestructible,6.5,4708.0
tt0055200,El barón Sardonicus,6.6,3127.0
tt0055201,Todos somos sinvergüenzas,6.1,477.0
tt0055205,La mano asesina,7.3,8045.0
tt0055207,La isla misteriosa,6.7,7877.0
tt0055214,Sombras de sospecha,6.6,1342.0
tt0055217,Nuestro mundo,8.0,168.0
tt0055222,Nefertiti reina del Nilo,5.2,466.0
tt0055226,"Neutrón, el enmascarado negro",5.4,62.0
tt0055230,Muerte en el fondo del mar,6.4,3625.0
tt0055232,"Nikki, el perro salvaje",6.7,475.0
tt0055234,Vivíras sin amor,6.8,621.0
tt0055241,Cartas de una novicia,6.1,149.0
tt0055244,No matarás,7.8,65.0
tt0055252,El mundo en mi mano,6.3,100.0
tt0055253,El hombre de dos caras,6.4,812.0
tt0055254,La noche de las narices frías,7.3,171960.0
tt0055254,101 dálmatas,7.3,171960.0
tt0055254,101 dálmatas: la noche de las narices frías,7.3,171960.0
tt0055256,"Uno, dos, tres",7.9,21812.0
tt0055256,Los peligros del amor,7.9,21812.0
tt0055257,El rostro impenetrable,7.1,12204.0
tt0055260,Mujeres guerrilleras,4.7,89.0
tt0055261,"Eichmann, asesino n° 1",6.3,302.0
tt0055262,Pícaros afortunados,5.7,517.0
tt0055264,Duelo de campeones,4.9,331.0
tt0055267,Ôsaka-jô monogatari,6.4,196.0
tt0055270,El último héroe,7.3,891.0
tt0055272,Angelito vagabundo,0.0,
tt0055277,Operación Cupido,7.2,22437.0
tt0055278,París vive de noche,6.7,3656.0
tt0055282,Pasaporte a China,5.1,204.0
tt0055294,El planeta fugitivo,3.8,3095.0
tt0055296,La mujer del faraón,6.2,58.0
tt0055298,El flautista de Guadalupe,6.9,601.0
tt0055302,Piratas de Tortuga,5.3,377.0
tt0055304,La fosa y el péndulo,7.0,15117.0
tt0055307,El placer de su compañía,6.7,785.0
tt0055312,Milagro por un día,7.1,7430.0
tt0055317,Ratas humanas,6.6,131.0
tt0055318,Cadenas de odio,6.6,1175.0
tt0055326,La primera misa,6.3,16.0
tt0055328,La vida íntima de Adán y Eva,4.5,163.0
tt0055332,Cosas de mama y papa,5.4,18.0
tt0055337,Pueblito,7.1,39.0
tt0055340,Las tres verdades,5.9,83.0
tt0055348,La guardia de la reina,5.8,174.0
tt0055352,La muchacha en la vitrina,7.0,353.0
tt0055353,El sol brilla para todos,8.0,8986.0
tt0055356,Rómolo el guerrero,4.7,328.0
tt0055364,Infidelidad,7.4,70.0
tt0055370,El regreso a la caldera del diablo,5.9,943.0
tt0055373,El canalla,5.3,116.0
tt0055374,Cerco de fuego,6.2,614.0
tt0055377,La rebelión de los esclavos,5.5,247.0
tt0055382,Primavera romana,6.4,2807.0
tt0055383,Romanoff y Julieta,6.3,505.0
tt0055386,Rosa blanca,7.5,144.0
tt0055394,¡Cacos a bordo!,6.1,237.0
tt0055399,La mafia,7.3,3490.0
tt0055402,Santuario,6.1,335.0
tt0055405,La sangre de Nostradamus,5.2,60.0
tt0055408,Santo vs. las mujeres vampiro,3.8,1426.0
tt0055409,Santo contra los zombies,5.3,223.0
tt0055410,Santo en el hotel de la muerte,5.7,75.0
tt0055418,Grava negra,7.3,247.0
tt0055421,Ciclón con faldas,6.4,681.0
tt0055422,El socio secreto,6.6,758.0
tt0055423,Caminos secretos,6.1,432.0
tt0055426,El hijo del hombre,7.3,50.0
tt0055428,La guerra final,6.2,248.0
tt0055431,Lysistrata,7.9,60.0
tt0055436,Siete mujeres en el infierno,5.1,121.0
tt0055438,La sombra del gato,6.3,1220.0
tt0055447,Lady Macbeth de Siberia,6.8,362.0
tt0055447,Obsesión cruel,6.8,362.0
tt0055448,Siempre es domingo,5.6,36.0
tt0055449,El sexto sentido,5.7,124.0
tt0055453,El pecado de Raquel,5.9,501.0
tt0055457,Tiradores al acecho,5.6,127.0
tt0055458,Blanca Nieves y los Tres Chiflados,5.2,1122.0
tt0055461,Suleiman el conquistador,4.8,28.0
tt0055464,Marcados por un destino,6.7,1619.0
tt0055467,La sonrisa de la Virgen,7.0,29.0
tt0055470,Espiritismo,5.6,109.0
tt0055471,Esplendor en la hierba,7.7,21561.0
tt0055473,Cuadro de violencia,7.7,40.0
tt0055479,La garra de acero,4.8,180.0
tt0055489,Verano y humo,6.9,1980.0
tt0055490,Amarte fue pecado,6.3,890.0
tt0055493,Gatos Trocados,5.1,431.0
tt0055499,A través del espejo,8.0,26035.0
tt0055502,Yo bombardeé Pearl Harbor,6.3,197.0
tt0055503,Tammy dime la verdad,6.4,867.0
tt0055505,Un grito de terror,7.4,4925.0
tt0055509,El tejedor de milagros,6.9,26.0
tt0055516,El terror de la mafia china,5.7,1070.0
tt0055517,Los cañones de la bruja negra,5.8,45.0
tt0055518,El minotauro,4.9,347.0
tt0055524,El tronar de los tambores,5.9,864.0
tt0055527,Tlayucan,7.4,204.0
tt0055534,La canción del olvido,6.9,1390.0
tt0055538,Todo el oro del mundo,6.1,379.0
tt0055539,Pueblo sin compasión,7.2,1898.0
tt0055544,El secreto de Montecristo,5.4,123.0
tt0055547,El triunfo de Miguel Strogoff,5.8,183.0
tt0055549,Los 3 mosqueteros,6.6,554.0
tt0055554,Al compás del twist,4.8,242.0
tt0055557,Dos amores,5.1,367.0
tt0055558,Misión de dos valientes,6.7,6492.0
tt0055564,Ulises contra Hércules,5.1,219.0
tt0055569,El que dispara primero,6.5,449.0
tt0055570,Cuando los padres duermen,5.9,25.0
tt0055571,La ley del hampa,7.3,3591.0
tt0055578,Ursus en el valle de los leones,4.7,189.0
tt0055582,Los valientes no mueren,5.7,20.0
tt0055583,El valle de los dragones,4.9,644.0
tt0055589,Verano violento,6.5,12.0
tt0055590,Las amazonas de Roma,5.0,213.0
tt0055593,Hoy es día de fuga,6.7,593.0
tt0055599,El amor es asunto privado,5.6,1101.0
tt0055601,Viridiana,8.1,24917.0
tt0055608,Viaje al fondo del mar,6.0,6337.0
tt0055609,Titán contro Vulcano,4.3,199.0
tt0055610,Hogar dulce hogar,7.2,134.0
tt0055610,Hijos adultos,7.2,134.0
tt0055614,Amor sin barreras,7.6,116199.0
tt0055618,Mientras sopla el viento,7.6,3553.0
tt0055621,Préstame tu llave,5.0,206.0
tt0055623,Corazón rebelde,6.3,1893.0
tt0055627,El avión cohete X-15,5.6,676.0
tt0055630,"Yojimbo, el mercenario",8.2,124575.0
tt0055630,Yojimbo,8.2,124575.0
tt0055631,Imperio de malhechores,6.0,102.0
tt0055632,Los médicos jóvenes,6.8,565.0
tt0055633,Los jovenes salvajes,6.9,2717.0
tt0055636,Daniela de la noche,4.9,134.0
tt0055639,El jinete solitario' en El valle de los desaparecidos: La venganza del jinete solitario,6.0,10.0
tt0055646,Ánimas Trujano,7.4,622.0
tt0055646,Ánimas Trujano (El hombre importante),7.4,622.0
tt0055647,Un pijama para dos,6.6,346.0
